V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26
290313	1	5	7	7	0.714285714285714	3	6	6	0.5	13	15	15	0.866666666666667	6	6	6	1	9	10	10	0.9	8	9	9	0.888888888888889
290316	1	7	9	9	0.777777777777778	13	14	14	0.928571428571429	12	12	12	1	12	12	12	1	11	12	12	0.916666666666667	4	5	5	0.8
290322	0	7	7	7	1	6	6	6	1	10	11	11	0.909090909090909	12	13	13	0.923076923076923	7	8	8	0.875	8	9	9	0.888888888888889
290331	1	11	11	11	1	9	12	12	0.75	6	8	8	0.75	7	7	7	1	6	7	7	0.857142857142857	13	14	14	0.928571428571429
290353	1	10	11	11	0.909090909090909	13	14	14	0.928571428571429	10	10	10	1	14	14	14	1	7	7	7	1	8	8	8	1
290358	0	7	7	7	1	7	10	10	0.7	9	10	10	0.9	7	7	7	1	5	6	6	0.833333333333333	9	10	10	0.9
290602	0	9	9	9	1	8	9	9	0.888888888888889	7	9	9	0.777777777777778	4	6	6	0.666666666666667	9	9	9	1	7	8	8	0.875
290993	0	8	9	9	0.888888888888889	6	7	7	0.857142857142857	9	9	9	1	8	8	8	1	11	11	11	1	11	12	12	0.916666666666667
290999	1	6	7	7	0.857142857142857	9	9	9	1	7	7	7	1	5	5	5	1	8	8	8	1	12	12	12	1
291176	0	5	8	8	0.625	10	14	14	0.714285714285714	9	10	10	0.9	5	5	5	1	12	13	13	0.923076923076923	5	6	6	0.833333333333333
291184	1	4	6	6	0.666666666666667	8	9	9	0.888888888888889	9	10	10	0.9	8	8	8	1	14	14	14	1	15	15	15	1
291199	0	5	5	5	1	10	11	11	0.909090909090909	8	9	9	0.888888888888889	10	12	12	0.833333333333333	11	13	13	0.846153846153846	11	12	12	0.916666666666667
291662	1	12	14	14	0.857142857142857	3	5	5	0.6	11	12	12	0.916666666666667	9	10	10	0.9	9	9	9	1	8	8	8	1
292085	0	7	7	7	1	6	6	6	1	15	15	15	1	16	18	18	0.888888888888889	9	9	9	1	13	13	13	1
292104	0	8	9	9	0.888888888888889	10	11	11	0.909090909090909	13	14	14	0.928571428571429	14	14	14	1	8	8	8	1	8	9	9	0.888888888888889
292600	1	7	7	7	1	11	11	11	1	11	13	13	0.846153846153846	10	10	10	1	9	9	9	1	14	14	14	1
292763	0	12	12	12	1	14	15	15	0.933333333333333	6	8	8	0.75	12	12	12	1	9	10	10	0.9	9	10	10	0.9
292820	1	13	14	14	0.928571428571429	10	11	11	0.909090909090909	8	8	8	1	9	9	9	1	6	7	7	0.857142857142857	9	10	10	0.9
292992	1	13	13	13	1	16	17	17	0.941176470588235	9	11	11	0.818181818181818	8	9	9	0.888888888888889	6	7	7	0.857142857142857	10	10	10	1
293155	1	11	11	11	1	8	9	9	0.888888888888889	9	9	9	1	12	14	14	0.857142857142857	13	14	14	0.928571428571429	7	7	7	1
293917	0	10	12	12	0.833333333333333	9	10	10	0.9	11	11	11	1	9	10	10	0.9	9	10	10	0.9	9	9	9	1
294189	1	8	9	9	0.888888888888889	5	5	5	1	9	9	9	1	9	10	10	0.9	7	7	7	1	6	6	6	1
294275	1	9	9	9	1	11	11	11	1	6	7	7	0.857142857142857	13	14	14	0.928571428571429	8	8	8	1	7	7	7	1
294311	0	11	11	11	1	10	10	10	1	14	15	15	0.933333333333333	7	9	9	0.777777777777778	9	10	10	0.9	12	12	12	1
294316	0	10	12	12	0.833333333333333	5	6	6	0.833333333333333	7	8	8	0.875	12	13	13	0.923076923076923	11	12	12	0.916666666666667	6	8	8	0.75
294356	0	10	13	13	0.769230769230769	9	11	11	0.818181818181818	3	4	4	0.75	14	14	14	1	11	11	11	1	11	12	12	0.916666666666667
294367	1	7	10	10	0.7	6	6	6	1	8	10	10	0.8	10	11	11	0.909090909090909	8	8	8	1	9	10	10	0.9
294377	0	11	13	13	0.846153846153846	4	5	5	0.8	10	11	11	0.909090909090909	6	8	8	0.75	14	14	14	1	8	8	8	1
294378	1	12	14	14	0.857142857142857	12	13	13	0.923076923076923	11	11	11	1	9	9	9	1	5	7	7	0.714285714285714	7	8	8	0.875
294703	0	10	11	11	0.909090909090909	6	6	6	1	8	8	8	1	10	11	11	0.909090909090909	19	19	19	1	8	8	8	1
294739	0	10	10	10	1	9	10	10	0.9	12	12	12	1	7	7	7	1	12	12	12	1	6	7	7	0.857142857142857
294756	1	12	12	12	1	6	6	6	1	15	15	15	1	6	7	7	0.857142857142857	12	13	13	0.923076923076923	11	11	11	1
294984	0	13	14	14	0.928571428571429	7	7	7	1	9	11	11	0.818181818181818	8	8	8	1	8	9	9	0.888888888888889	8	8	8	1
295210	1	8	8	8	1	9	9	9	1	7	7	7	1	9	9	9	1	10	11	11	0.909090909090909	13	13	13	1
295243	1	11	11	11	1	12	12	12	1	13	13	13	1	10	10	10	1	16	17	17	0.941176470588235	15	16	16	0.9375
295790	0	8	11	11	0.727272727272727	3	3	3	1	11	11	11	1	5	5	5	1	12	13	13	0.923076923076923	8	8	8	1
296222	1	4	6	6	0.666666666666667	6	9	9	0.666666666666667	10	12	12	0.833333333333333	6	7	7	0.857142857142857	4	4	4	1	9	9	9	1
296608	0	12	12	12	1	5	6	6	0.833333333333333	4	4	4	1	8	10	10	0.8	8	10	10	0.8	10	10	10	1
296636	0	15	16	16	0.9375	12	12	12	1	9	9	9	1	8	9	9	0.888888888888889	8	10	10	0.8	13	14	14	0.928571428571429
296884	1	5	5	5	1	5	6	6	0.833333333333333	9	9	9	1	7	8	8	0.875	10	11	11	0.909090909090909	11	11	11	1
296886	1	11	13	13	0.846153846153846	5	5	5	1	5	5	5	1	9	10	10	0.9	6	6	6	1	12	12	12	1
296896	1	13	14	14	0.928571428571429	13	14	14	0.928571428571429	8	9	9	0.888888888888889	9	13	13	0.692307692307692	6	7	7	0.857142857142857	4	5	5	0.8
296897	1	5	6	6	0.833333333333333	5	8	8	0.625	11	13	13	0.846153846153846	10	10	10	1	8	8	8	1	12	14	14	0.857142857142857
296903	1	4	7	7	0.571428571428571	10	10	10	1	11	12	12	0.916666666666667	5	6	6	0.833333333333333	7	7	7	1	4	4	4	1
296923	0	9	10	10	0.9	8	8	8	1	9	9	9	1	8	11	11	0.727272727272727	7	7	7	1	13	13	13	1
296925	0	8	11	11	0.727272727272727	10	11	11	0.909090909090909	10	10	10	1	11	14	14	0.785714285714286	4	5	5	0.8	10	11	11	0.909090909090909
296926	1	6	7	7	0.857142857142857	11	11	11	1	10	12	12	0.833333333333333	8	8	8	1	10	11	11	0.909090909090909	12	12	12	1
297356	0	6	6	6	1	10	10	10	1	9	10	10	0.9	6	6	6	1	13	14	14	0.928571428571429	12	14	14	0.857142857142857
297535	1	10	12	12	0.833333333333333	4	5	5	0.8	13	13	13	1	10	10	10	1	5	6	6	0.833333333333333	8	10	10	0.8
298053	1	6	7	7	0.857142857142857	5	7	7	0.714285714285714	11	11	11	1	8	10	10	0.8	8	8	8	1	5	5	5	1
298063	1	6	7	7	0.857142857142857	4	5	5	0.8	6	8	8	0.75	14	15	15	0.933333333333333	5	5	5	1	7	7	7	1
298133	0	13	14	14	0.928571428571429	7	7	7	1	7	7	7	1	9	9	9	1	11	14	14	0.785714285714286	13	15	15	0.866666666666667
298598	1	8	8	8	1	14	14	14	1	10	10	10	1	12	12	12	1	9	11	11	0.818181818181818	4	4	4	1
298680	1	9	9	9	1	8	8	8	1	11	12	12	0.916666666666667	8	8	8	1	7	8	8	0.875	2	3	3	0.666666666666667
298773	1	9	9	9	1	7	7	7	1	13	13	13	1	6	7	7	0.857142857142857	8	9	9	0.888888888888889	6	6	6	1
299274	0	10	11	11	0.909090909090909	11	12	12	0.916666666666667	9	9	9	1	14	15	15	0.933333333333333	10	11	11	0.909090909090909	13	14	14	0.928571428571429
299435	0	7	8	8	0.875	9	9	9	1	10	10	10	1	14	14	14	1	12	12	12	1	8	8	8	1
300884	0	6	7	7	0.857142857142857	5	5	5	1	5	7	7	0.714285714285714	6	6	6	1	11	11	11	1	16	17	17	0.941176470588235
300953	1	10	11	11	0.909090909090909	7	9	9	0.777777777777778	8	8	8	1	13	13	13	1	8	9	9	0.888888888888889	6	6	6	1
301223	0	10	11	11	0.909090909090909	9	11	11	0.818181818181818	8	9	9	0.888888888888889	10	10	10	1	14	14	14	1	11	13	13	0.846153846153846
302259	0	7	7	7	1	10	10	10	1	15	16	16	0.9375	15	16	16	0.9375	4	7	7	0.571428571428571	8	8	8	1
302579	0	12	14	14	0.857142857142857	8	9	9	0.888888888888889	8	9	9	0.888888888888889	3	3	3	1	7	9	9	0.777777777777778	15	15	15	1
302658	0	9	11	11	0.818181818181818	12	14	14	0.857142857142857	11	11	11	1	6	6	6	1	11	11	11	1	8	8	8	1
302838	0	13	13	13	1	7	8	8	0.875	10	10	10	1	9	10	10	0.9	6	8	8	0.75	6	6	6	1
302995	1	7	7	7	1	10	10	10	1	8	9	9	0.888888888888889	10	10	10	1	11	11	11	1	6	7	7	0.857142857142857
303064	0	16	16	16	1	7	8	8	0.875	11	12	12	0.916666666666667	8	9	9	0.888888888888889	10	11	11	0.909090909090909	9	10	10	0.9
303068	1	7	7	7	1	10	12	12	0.833333333333333	13	13	13	1	7	7	7	1	11	12	12	0.916666666666667	12	12	12	1
303226	0	9	10	10	0.9	12	13	13	0.923076923076923	8	8	8	1	9	12	12	0.75	13	13	13	1	9	11	11	0.818181818181818
303465	0	9	10	10	0.9	9	10	10	0.9	9	10	10	0.9	13	13	13	1	6	7	7	0.857142857142857	8	8	8	1
303468	0	12	12	12	1	10	10	10	1	9	10	10	0.9	11	11	11	1	9	9	9	1	9	9	9	1
303480	0	14	14	14	1	7	9	9	0.777777777777778	10	10	10	1	13	15	15	0.866666666666667	5	7	7	0.714285714285714	7	7	7	1
303561	1	11	11	11	1	10	10	10	1	7	7	7	1	5	5	5	1	9	11	11	0.818181818181818	7	8	8	0.875
303574	0	10	12	12	0.833333333333333	5	6	6	0.833333333333333	10	10	10	1	10	10	10	1	9	9	9	1	12	14	14	0.857142857142857
303578	0	9	9	9	1	10	10	10	1	11	12	12	0.916666666666667	7	8	8	0.875	9	9	9	1	12	12	12	1
303600	1	15	15	15	1	11	11	11	1	8	8	8	1	8	10	10	0.8	7	7	7	1	5	6	6	0.833333333333333
303609	1	10	10	10	1	15	15	15	1	9	9	9	1	6	6	6	1	8	8	8	1	13	13	13	1
303942	0	12	15	15	0.8	7	7	7	1	5	5	5	1	7	7	7	1	8	9	9	0.888888888888889	9	9	9	1
303958	1	14	14	14	1	13	14	14	0.928571428571429	11	11	11	1	6	8	8	0.75	12	12	12	1	9	9	9	1
304287	1	11	11	11	1	12	12	12	1	4	4	4	1	5	6	6	0.833333333333333	15	16	16	0.9375	6	7	7	0.857142857142857
304959	0	8	8	8	1	9	11	11	0.818181818181818	10	11	11	0.909090909090909	10	10	10	1	8	9	9	0.888888888888889	6	6	6	1
304996	0	11	11	11	1	9	9	9	1	10	11	11	0.909090909090909	9	9	9	1	10	11	11	0.909090909090909	10	10	10	1
306190	0	5	5	5	1	10	10	10	1	12	16	16	0.75	12	12	12	1	8	8	8	1	11	11	11	1
306277	1	4	5	5	0.8	8	9	9	0.888888888888889	14	14	14	1	8	8	8	1	16	16	16	1	11	13	13	0.846153846153846
306283	0	9	9	9	1	8	11	11	0.727272727272727	8	8	8	1	12	13	13	0.923076923076923	13	13	13	1	7	7	7	1
306598	0	9	10	10	0.9	9	11	11	0.818181818181818	14	14	14	1	7	8	8	0.875	9	9	9	1	18	18	18	1
306742	0	10	11	11	0.909090909090909	6	6	6	1	8	9	9	0.888888888888889	7	8	8	0.875	8	11	11	0.727272727272727	9	10	10	0.9
307164	0	10	10	10	1	13	14	14	0.928571428571429	11	13	13	0.846153846153846	12	14	14	0.857142857142857	7	11	11	0.636363636363636	8	8	8	1
307329	1	14	14	14	1	8	8	8	1	7	7	7	1	6	7	7	0.857142857142857	9	9	9	1	10	12	12	0.833333333333333
307824	1	8	9	9	0.888888888888889	11	11	11	1	7	7	7	1	3	5	5	0.6	5	5	5	1	8	8	8	1
308009	0	12	13	13	0.923076923076923	7	7	7	1	8	9	9	0.888888888888889	12	14	14	0.857142857142857	7	8	8	0.875	10	11	11	0.909090909090909
308270	1	8	8	8	1	13	13	13	1	7	8	8	0.875	11	12	12	0.916666666666667	12	13	13	0.923076923076923	13	14	14	0.928571428571429
308352	0	4	4	4	1	12	13	13	0.923076923076923	14	14	14	1	12	13	13	0.923076923076923	14	15	15	0.933333333333333	8	8	8	1
308925	0	7	7	7	1	11	11	11	1	10	11	11	0.909090909090909	11	12	12	0.916666666666667	16	16	16	1	12	12	12	1
309438	0	14	14	14	1	12	12	12	1	20	20	20	1	7	7	7	1	13	13	13	1	6	8	8	0.75
309493	1	14	14	14	1	9	9	9	1	7	7	7	1	8	11	11	0.727272727272727	13	13	13	1	11	12	12	0.916666666666667
309497	1	8	8	8	1	11	11	11	1	10	10	10	1	6	7	7	0.857142857142857	11	11	11	1	8	8	8	1
309805	0	8	10	10	0.8	13	13	13	1	16	17	17	0.941176470588235	9	10	10	0.9	14	14	14	1	5	6	6	0.833333333333333
309823	1	8	8	8	1	8	10	10	0.8	8	8	8	1	8	9	9	0.888888888888889	7	9	9	0.777777777777778	10	10	10	1
309950	0	6	7	7	0.857142857142857	7	7	7	1	5	5	5	1	9	9	9	1	9	9	9	1	11	11	11	1
309952	0	12	13	13	0.923076923076923	7	8	8	0.875	10	10	10	1	6	6	6	1	11	13	13	0.846153846153846	11	12	12	0.916666666666667
309961	1	8	9	9	0.888888888888889	16	16	16	1	8	10	10	0.8	10	11	11	0.909090909090909	9	10	10	0.9	11	11	11	1
309963	0	8	9	9	0.888888888888889	13	14	14	0.928571428571429	14	14	14	1	11	11	11	1	6	6	6	1	7	7	7	1
309987	1	6	6	6	1	7	7	7	1	10	10	10	1	7	7	7	1	5	5	5	1	11	11	11	1
310001	0	13	14	14	0.928571428571429	16	17	17	0.941176470588235	6	6	6	1	6	6	6	1	7	7	7	1	10	11	11	0.909090909090909
310648	0	9	10	10	0.9	20	20	20	1	8	9	9	0.888888888888889	6	6	6	1	17	17	17	1	11	11	11	1
310969	1	11	11	11	1	5	6	6	0.833333333333333	8	8	8	1	9	9	9	1	5	7	7	0.714285714285714	12	12	12	1
311175	1	8	8	8	1	10	12	12	0.833333333333333	14	14	14	1	12	13	13	0.923076923076923	6	7	7	0.857142857142857	7	7	7	1
311402	1	6	6	6	1	8	11	11	0.727272727272727	13	14	14	0.928571428571429	8	9	9	0.888888888888889	13	13	13	1	12	12	12	1
311456	1	11	13	13	0.846153846153846	8	10	10	0.8	7	9	9	0.777777777777778	11	11	11	1	8	10	10	0.8	6	8	8	0.75
311458	1	7	9	9	0.777777777777778	11	11	11	1	14	14	14	1	9	9	9	1	11	12	12	0.916666666666667	11	11	11	1
311789	1	9	13	13	0.692307692307692	9	9	9	1	10	11	11	0.909090909090909	12	12	12	1	8	9	9	0.888888888888889	9	9	9	1
311831	0	7	8	8	0.875	5	5	5	1	9	11	11	0.818181818181818	8	8	8	1	6	6	6	1	9	9	9	1
311853	0	11	12	12	0.916666666666667	5	6	6	0.833333333333333	8	8	8	1	8	9	9	0.888888888888889	10	11	11	0.909090909090909	9	10	10	0.9
311863	0	14	14	14	1	4	5	5	0.8	8	8	8	1	9	9	9	1	11	12	12	0.916666666666667	11	11	11	1
311873	1	7	9	9	0.777777777777778	13	13	13	1	12	13	13	0.923076923076923	9	10	10	0.9	9	10	10	0.9	9	10	10	0.9
311884	1	7	10	10	0.7	7	7	7	1	12	13	13	0.923076923076923	9	9	9	1	13	15	15	0.866666666666667	9	9	9	1
312457	1	4	4	4	1	9	9	9	1	9	10	10	0.9	11	12	12	0.916666666666667	5	9	9	0.555555555555556	7	10	10	0.7
312849	0	10	10	10	1	9	10	10	0.9	15	15	15	1	11	13	13	0.846153846153846	8	11	11	0.727272727272727	5	8	8	0.625
312858	1	13	13	13	1	12	12	12	1	6	6	6	1	16	16	16	1	9	10	10	0.9	11	11	11	1
312879	1	12	12	12	1	12	12	12	1	10	10	10	1	13	14	14	0.928571428571429	5	5	5	1	13	14	14	0.928571428571429
312904	1	11	12	12	0.916666666666667	8	8	8	1	6	6	6	1	7	9	9	0.777777777777778	9	13	13	0.692307692307692	6	9	9	0.666666666666667
312980	0	7	7	7	1	10	11	11	0.909090909090909	7	8	8	0.875	8	8	8	1	14	15	15	0.933333333333333	14	15	15	0.933333333333333
313236	0	11	11	11	1	13	13	13	1	9	9	9	1	11	12	12	0.916666666666667	6	7	7	0.857142857142857	6	6	6	1
313238	1	10	10	10	1	8	8	8	1	12	12	12	1	12	15	15	0.8	14	16	16	0.875	7	7	7	1
313253	1	11	12	12	0.916666666666667	11	11	11	1	5	5	5	1	11	12	12	0.916666666666667	8	8	8	1	8	9	9	0.888888888888889
313258	0	9	10	10	0.9	6	6	6	1	8	9	9	0.888888888888889	8	8	8	1	9	10	10	0.9	10	12	12	0.833333333333333
313262	0	7	8	8	0.875	9	9	9	1	14	14	14	1	6	7	7	0.857142857142857	10	11	11	0.909090909090909	8	8	8	1
313268	1	14	14	14	1	10	10	10	1	4	4	4	1	10	10	10	1	8	8	8	1	8	9	9	0.888888888888889
313576	0	9	10	10	0.9	8	8	8	1	12	13	13	0.923076923076923	7	8	8	0.875	14	14	14	1	10	14	14	0.714285714285714
313697	1	11	11	11	1	9	9	9	1	10	10	10	1	7	7	7	1	11	12	12	0.916666666666667	12	13	13	0.923076923076923
313755	1	7	7	7	1	10	10	10	1	10	10	10	1	8	8	8	1	8	9	9	0.888888888888889	9	10	10	0.9
313967	0	14	14	14	1	9	10	10	0.9	8	8	8	1	6	6	6	1	4	7	7	0.571428571428571	11	11	11	1
314387	1	8	8	8	1	13	13	13	1	15	15	15	1	6	6	6	1	6	7	7	0.857142857142857	8	8	8	1
315151	0	5	5	5	1	7	8	8	0.875	8	8	8	1	7	8	8	0.875	11	14	14	0.785714285714286	6	6	6	1
315398	1	8	8	8	1	12	13	13	0.923076923076923	13	14	14	0.928571428571429	12	12	12	1	4	5	5	0.8	7	7	7	1
315399	1	15	16	16	0.9375	13	13	13	1	9	9	9	1	13	14	14	0.928571428571429	13	15	15	0.866666666666667	10	10	10	1
315420	0	9	11	11	0.818181818181818	6	6	6	1	9	9	9	1	10	11	11	0.909090909090909	10	10	10	1	6	7	7	0.857142857142857
315432	1	7	7	7	1	7	8	8	0.875	6	7	7	0.857142857142857	5	6	6	0.833333333333333	9	10	10	0.9	15	16	16	0.9375
315571	0	7	9	9	0.777777777777778	13	13	13	1	10	10	10	1	4	5	5	0.8	9	9	9	1	10	11	11	0.909090909090909
315572	1	16	16	16	1	8	8	8	1	9	10	10	0.9	12	16	16	0.75	12	12	12	1	7	8	8	0.875
315580	1	12	12	12	1	9	9	9	1	13	13	13	1	9	9	9	1	15	15	15	1	13	15	15	0.866666666666667
315592	1	7	7	7	1	11	11	11	1	9	10	10	0.9	13	15	15	0.866666666666667	8	8	8	1	9	10	10	0.9
315600	0	9	9	9	1	7	7	7	1	7	7	7	1	9	10	10	0.9	16	17	17	0.941176470588235	5	6	6	0.833333333333333
315615	1	6	6	6	1	9	9	9	1	8	8	8	1	12	12	12	1	4	4	4	1	14	15	15	0.933333333333333
315648	1	11	12	12	0.916666666666667	15	15	15	1	15	15	15	1	8	9	9	0.888888888888889	16	16	16	1	7	8	8	0.875
315668	0	4	4	4	1	10	13	13	0.769230769230769	9	9	9	1	8	8	8	1	9	10	10	0.9	11	12	12	0.916666666666667
316230	1	9	9	9	1	10	11	11	0.909090909090909	12	12	12	1	11	11	11	1	9	9	9	1	12	14	14	0.857142857142857
316672	0	7	7	7	1	14	14	14	1	15	16	16	0.9375	9	10	10	0.9	8	8	8	1	7	9	9	0.777777777777778
317757	1	10	10	10	1	13	13	13	1	6	6	6	1	9	10	10	0.9	6	6	6	1	11	11	11	1
317767	0	7	9	9	0.777777777777778	11	12	12	0.916666666666667	6	8	8	0.75	10	10	10	1	11	12	12	0.916666666666667	9	10	10	0.9
317770	1	12	12	12	1	4	5	5	0.8	13	13	13	1	3	4	4	0.75	9	9	9	1	8	8	8	1
317794	1	7	7	7	1	11	11	11	1	12	13	13	0.923076923076923	6	8	8	0.75	6	6	6	1	14	15	15	0.933333333333333
318136	0	9	10	10	0.9	11	11	11	1	6	8	8	0.75	5	5	5	1	11	12	12	0.916666666666667	13	13	13	1
318914	0	8	8	8	1	4	4	4	1	7	8	8	0.875	9	9	9	1	10	12	12	0.833333333333333	9	9	9	1
318989	0	8	8	8	1	8	10	10	0.8	14	14	14	1	5	6	6	0.833333333333333	14	15	15	0.933333333333333	15	15	15	1
319021	0	9	10	10	0.9	7	7	7	1	10	11	11	0.909090909090909	10	11	11	0.909090909090909	9	11	11	0.818181818181818	14	15	15	0.933333333333333
319062	0	9	11	11	0.818181818181818	9	11	11	0.818181818181818	12	12	12	1	4	4	4	1	11	14	14	0.785714285714286	12	13	13	0.923076923076923
319272	1	9	10	10	0.9	7	7	7	1	4	4	4	1	10	11	11	0.909090909090909	11	12	12	0.916666666666667	9	11	11	0.818181818181818
319465	1	7	7	7	1	6	7	7	0.857142857142857	10	10	10	1	7	7	7	1	7	7	7	1	8	9	9	0.888888888888889
320202	0	11	12	12	0.916666666666667	13	13	13	1	9	9	9	1	7	9	9	0.777777777777778	11	11	11	1	5	5	5	1
320467	0	11	12	12	0.916666666666667	12	13	13	0.923076923076923	9	10	10	0.9	5	5	5	1	13	13	13	1	6	6	6	1
320628	1	10	11	11	0.909090909090909	4	5	5	0.8	6	6	6	1	9	9	9	1	3	3	3	1	10	11	11	0.909090909090909
321630	0	4	5	5	0.8	9	10	10	0.9	6	6	6	1	9	10	10	0.9	8	8	8	1	10	10	10	1
322139	1	12	14	14	0.857142857142857	10	10	10	1	8	8	8	1	10	11	11	0.909090909090909	6	6	6	1	10	11	11	0.909090909090909
322237	0	10	10	10	1	10	11	11	0.909090909090909	6	7	7	0.857142857142857	11	11	11	1	10	13	13	0.769230769230769	8	8	8	1
322242	0	10	11	11	0.909090909090909	11	13	13	0.846153846153846	4	4	4	1	10	12	12	0.833333333333333	7	7	7	1	9	11	11	0.818181818181818
322605	0	9	10	10	0.9	14	15	15	0.933333333333333	12	12	12	1	9	11	11	0.818181818181818	9	10	10	0.9	10	10	10	1
322607	0	8	8	8	1	8	9	9	0.888888888888889	8	8	8	1	8	9	9	0.888888888888889	11	12	12	0.916666666666667	9	9	9	1
322613	1	10	10	10	1	6	7	7	0.857142857142857	7	8	8	0.875	13	14	14	0.928571428571429	7	9	9	0.777777777777778	10	12	12	0.833333333333333
322635	0	9	9	9	1	12	12	12	1	7	8	8	0.875	10	11	11	0.909090909090909	17	17	17	1	12	13	13	0.923076923076923
322656	0	15	16	16	0.9375	8	8	8	1	14	15	15	0.933333333333333	8	10	10	0.8	4	4	4	1	9	10	10	0.9
322663	0	12	12	12	1	5	5	5	1	6	7	7	0.857142857142857	9	9	9	1	11	11	11	1	12	13	13	0.923076923076923
323367	1	9	9	9	1	6	6	6	1	14	14	14	1	11	11	11	1	8	8	8	1	13	13	13	1
323424	1	6	6	6	1	13	13	13	1	10	10	10	1	14	15	15	0.933333333333333	9	9	9	1	7	8	8	0.875
323438	0	7	8	8	0.875	4	5	5	0.8	11	13	13	0.846153846153846	5	5	5	1	6	7	7	0.857142857142857	11	11	11	1
323441	1	11	11	11	1	8	10	10	0.8	13	16	16	0.8125	11	11	11	1	4	5	5	0.8	7	8	8	0.875
323452	0	10	10	10	1	11	11	11	1	6	7	7	0.857142857142857	6	6	6	1	6	7	7	0.857142857142857	11	11	11	1
323463	0	10	10	10	1	7	7	7	1	8	9	9	0.888888888888889	4	4	4	1	9	9	9	1	12	12	12	1
323508	1	10	10	10	1	9	9	9	1	10	10	10	1	5	6	6	0.833333333333333	3	3	3	1	10	11	11	0.909090909090909
323589	1	9	9	9	1	12	13	13	0.923076923076923	8	8	8	1	8	9	9	0.888888888888889	7	9	9	0.777777777777778	14	14	14	1
323607	0	6	6	6	1	10	10	10	1	6	6	6	1	10	11	11	0.909090909090909	14	14	14	1	9	9	9	1
323641	0	11	12	12	0.916666666666667	10	10	10	1	13	14	14	0.928571428571429	9	10	10	0.9	9	9	9	1	7	8	8	0.875
324195	0	2	2	2	1	4	5	5	0.8	9	9	9	1	14	15	15	0.933333333333333	12	12	12	1	6	6	6	1
325716	0	15	16	16	0.9375	11	12	12	0.916666666666667	3	6	6	0.5	9	10	10	0.9	13	13	13	1	10	10	10	1
325717	1	11	12	12	0.916666666666667	5	6	6	0.833333333333333	11	11	11	1	8	9	9	0.888888888888889	11	12	12	0.916666666666667	11	12	12	0.916666666666667
325757	1	12	14	14	0.857142857142857	6	6	6	1	9	10	10	0.9	8	8	8	1	10	11	11	0.909090909090909	9	9	9	1
326474	1	12	15	15	0.8	5	5	5	1	5	7	7	0.714285714285714	8	9	9	0.888888888888889	5	6	6	0.833333333333333	7	8	8	0.875
326954	1	7	9	9	0.777777777777778	10	12	12	0.833333333333333	7	10	10	0.7	9	10	10	0.9	11	13	13	0.846153846153846	6	7	7	0.857142857142857
326962	1	9	10	10	0.9	4	6	6	0.666666666666667	10	10	10	1	8	9	9	0.888888888888889	7	7	7	1	13	15	15	0.866666666666667
326968	0	13	13	13	1	10	10	10	1	8	9	9	0.888888888888889	12	13	13	0.923076923076923	6	6	6	1	14	14	14	1
327215	1	9	10	10	0.9	6	6	6	1	11	11	11	1	8	8	8	1	5	5	5	1	8	9	9	0.888888888888889
327226	1	7	8	8	0.875	6	11	11	0.545454545454545	6	6	6	1	11	12	12	0.916666666666667	7	7	7	1	12	12	12	1
327245	0	6	8	8	0.75	9	9	9	1	5	6	6	0.833333333333333	7	9	9	0.777777777777778	9	11	11	0.818181818181818	9	9	9	1
328421	1	9	9	9	1	11	11	11	1	9	11	11	0.818181818181818	7	7	7	1	14	15	15	0.933333333333333	12	14	14	0.857142857142857
328438	0	12	13	13	0.923076923076923	8	8	8	1	9	10	10	0.9	13	14	14	0.928571428571429	7	9	9	0.777777777777778	7	7	7	1
328443	1	8	11	11	0.727272727272727	11	13	13	0.846153846153846	7	10	10	0.7	6	9	9	0.666666666666667	8	8	8	1	10	10	10	1
328704	0	12	13	13	0.923076923076923	9	9	9	1	9	9	9	1	7	8	8	0.875	14	14	14	1	13	13	13	1
329400	1	10	10	10	1	9	10	10	0.9	11	12	12	0.916666666666667	11	12	12	0.916666666666667	14	14	14	1	13	13	13	1
330225	0	6	6	6	1	4	5	5	0.8	11	13	13	0.846153846153846	9	9	9	1	7	7	7	1	11	12	12	0.916666666666667
330562	0	11	13	13	0.846153846153846	12	12	12	1	6	7	7	0.857142857142857	8	9	9	0.888888888888889	17	17	17	1	10	10	10	1
330948	1	9	9	9	1	10	10	10	1	9	9	9	1	9	10	10	0.9	10	11	11	0.909090909090909	6	6	6	1
330954	1	12	12	12	1	10	10	10	1	10	10	10	1	5	5	5	1	7	7	7	1	10	11	11	0.909090909090909
330957	0	9	10	10	0.9	14	14	14	1	8	11	11	0.727272727272727	10	10	10	1	10	11	11	0.909090909090909	10	12	12	0.833333333333333
330974	1	10	10	10	1	11	11	11	1	7	7	7	1	2	3	3	0.666666666666667	5	6	6	0.833333333333333	16	16	16	1
331035	1	6	6	6	1	6	6	6	1	13	13	13	1	9	11	11	0.818181818181818	6	6	6	1	7	7	7	1
331171	1	7	8	8	0.875	9	11	11	0.818181818181818	8	10	10	0.8	9	9	9	1	9	9	9	1	8	8	8	1
331276	0	9	11	11	0.818181818181818	11	12	12	0.916666666666667	8	8	8	1	8	10	10	0.8	4	4	4	1	10	11	11	0.909090909090909
